Ortholog Group 	 Organism 	 Core/Peripheral 	 full_id
OG6_100231 	 Plasmodium malariae UG01 	 Peripheral 	 pmal|PmUG01_01021400
OG6_100231 	 Cryptosporidium ubiquitum isolate 39726 	 Peripheral 	 cubi|cubi_02539
OG6_100231 	 Vitrella brassicaformis CCMP3155 (old build 2014-05-15) 	 Core 	 vbra-old|Vbra_2109
OG6_100231 	 Vitrella brassicaformis CCMP3155 	 Peripheral 	 vbra|Vbra_2109
OG6_100231 	 Plasmodium ovale curtisi GH01 	 Peripheral 	 pova|PocGH01_05010200
OG6_100231 	 Paramecium tetraurelia 	 Core 	 ptet|A0DKH0
OG6_100231 	 Gregarina niphandrodes Unknown strain (old build 2014-04-15) 	 Core 	 gnip-old|GNI_130950
OG6_100231 	 Gregarina niphandrodes Unknown strain 	 Peripheral 	 gnip|GNI_130950
OG6_100231 	 Sporisorium reilianum SRZ2 	 Peripheral 	 srei|sr13639
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_01142
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_041890
OG6_100231 	 Cryptosporidium ryanae 45019 	 Peripheral 	 crya|FG386_002121
OG6_100231 	 Eimeria maxima Weybridge 	 Peripheral 	 emax|EMWEY_00004760
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_0800160
OG6_100231 	 Plasmodium yoelii yoelii 17X 	 Peripheral 	 pyoe|PY17X_1371600
OG6_100231 	 Plasmodium yoelii yoelii 17XNL 2023 	 Peripheral 	 pyyx|Py17XNL_001303545
OG6_100231 	 Cryptosporidium bovis isolate 45015 	 Peripheral 	 cbov|FG379_000452
OG6_100231 	 Cyclospora cayetanensis strain CHN_HEN01 	 Peripheral 	 ccay|cyc_08900
OG6_100231 	 Cyclospora cayetanensis isolate NF1_C8 	 Peripheral 	 ccnf|LOC34624477
OG6_100231 	 Mastigamoeba balamuthi ATCC 30984 	 Peripheral 	 mbal|MBAL_006393
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_1041500
OG6_100231 	 Amphimedon queenslandica (Sponge) 	 Core 	 aque|A0A1X7VRP7
OG6_100231 	 Chromera velia CCMP2878 	 Peripheral 	 cvel|Cvel_7026
OG6_100231 	 Hyaloperonospora arabidopsidis Emoy2 	 Peripheral 	 hara|HpaG802929
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_1000900
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_0101000
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_046370
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_041850
OG6_100231 	 Eimeria necatrix Houghton 	 Peripheral 	 enec|ENH_00083940
OG6_100231 	 Chromera velia CCMP2878 	 Peripheral 	 cvel|Cvel_16084
OG6_100231 	 Plasmodium blacklocki G01 	 Peripheral 	 pblg|PBLACG01_0008300
OG6_100231 	 Plasmodium ovale wallikeri strain PowCR01 	 Peripheral 	 powp|POWCR01_010012500
OG6_100231 	 Puccinia striiformis 93TX-2 	 Peripheral 	 pstt|PSHT_00662
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_1302900
OG6_100231 	 Plasmodium ovale curtisi GH01 	 Peripheral 	 pova|PocGH01_01017600
OG6_100231 	 Plasmodium vinckei vinckei strain vinckei 	 Peripheral 	 pvin|YYE_04930
OG6_100231 	 Eimeria tenella strain Houghton 	 Peripheral 	 eten|ETH_00017885
OG6_100231 	 Eimeria tenella Houghton 2021 	 Peripheral 	 etht|ETH2_0729900
OG6_100231 	 Eimeria brunetti Houghton 	 Peripheral 	 ebru|EBH_0056230
OG6_100231 	 Eimeria praecox Houghton 	 Peripheral 	 epra|EPH_0059680
OG6_100231 	 Puccinia sorghi strain RO10H11247 	 Peripheral 	 psor|VP01_24g8
OG6_100231 	 Plasmodium yoelii yoelii YM 	 Peripheral 	 pyoy|PYYM_1367900
OG6_100231 	 Eimeria acervulina Houghton 	 Peripheral 	 eace|EAH_00041270
OG6_100231 	 Plasmodium inui San Antonio 1 	 Peripheral 	 pinu|C922_04594
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_1300280
OG6_100231 	 Plasmodium vinckei Cameroon EL 	 Peripheral 	 pvce|PVSEL_1300290
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_1300450
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_1300500
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_03289
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_1000140
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_0602870
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_03563
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_1202130
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_02372
OG6_100231 	 Plasmodium yoelii yoelii 17X 	 Peripheral 	 pyoe|PY17X_0202600
OG6_100231 	 Plasmodium yoelii yoelii YM 	 Peripheral 	 pyoy|PYYM_0204200
OG6_100231 	 Plasmodium yoelii yoelii 17XNL 	 Peripheral 	 pyxn|PY02247
OG6_100231 	 Plasmodium yoelii yoelii 17XNL 2023 	 Peripheral 	 pyyx|Py17XNL_000202602
OG6_100231 	 Sphaeroforma arctica JP610 	 Core 	 sarc|A0A0L0FRR3
OG6_100231 	 Eimeria falciformis Bayer Haberkorn 1970 	 Peripheral 	 efal|EfaB_MINUS_19717.g1709
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_1001200
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_1041600
OG6_100231 	 Arabidopsis thaliana (Mouse-ear cress) 	 Core 	 atha|Q94AM5
OG6_100231 	 Plasmodium inui San Antonio 1 	 Peripheral 	 pinu|C922_05599
OG6_100231 	 Sphaeroforma arctica JP610 	 Core 	 sarc|A0A0L0G3Y3
OG6_100231 	 Plasmodium coatneyi Hackeri 	 Peripheral 	 pcoa|PCOAH_00055320
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_1400190
OG6_100231 	 Plasmodium vinckei vinckei strain vinckei 	 Peripheral 	 pvin|YYE_01543
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_1202110
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_0731400
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_048350
OG6_100231 	 Porospora cf. gigantea B 	 Peripheral 	 pcgb|KVP17_000398
OG6_100231 	 Plasmodium vinckei Cameroon EL 	 Peripheral 	 pvce|PVSEL_1400120
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_00012
OG6_100231 	 Plasmodium vinckei Cameroon EL 	 Peripheral 	 pvce|PVSEL_0602970
OG6_100231 	 Plasmodium yoelii yoelii 17X 	 Peripheral 	 pyoe|PY17X_0318100
OG6_100231 	 Plasmodium yoelii yoelii YM 	 Peripheral 	 pyoy|PYYM_0318000
OG6_100231 	 Plasmodium yoelii yoelii 17XNL 2023 	 Peripheral 	 pyyx|Py17XNL_000303748
OG6_100231 	 Klebsormidium nitens (Green alga) (Ulothrix nitens) 	 Core 	 knit|A0A1Y1HTT2
OG6_100231 	 Plasmodium vinckei vinckei strain vinckei 	 Peripheral 	 pvin|YYE_03986
OG6_100231 	 Plasmodium vinckei vinckei strain vinckei 	 Peripheral 	 pvin|YYE_04939
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_0500120
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_0900150
OG6_100231 	 Ricinus communis (Castor bean) 	 Peripheral 	 rcom|B9T6B0
OG6_100231 	 Plasmodium berghei ANKA 	 Peripheral 	 pber|PBANKA_0201300
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_1000100
OG6_100231 	 Plasmodium adleri G01 	 Peripheral 	 padl|PADL01_1252800
OG6_100231 	 Plasmodium gaboni strain G01 	 Peripheral 	 pgab|PGABG01_1251000
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_028640
OG6_100231 	 Plasmodium billcollinsi G01 	 Peripheral 	 pbil|PBILCG01_1252000
OG6_100231 	 Plasmodium blacklocki G01 	 Peripheral 	 pblg|PBLACG01_1252500
OG6_100231 	 Plasmodium falciparum CD01 	 Peripheral 	 pfac|PfCD01_120057400
OG6_100231 	 Plasmodium falciparum Dd2 	 Peripheral 	 pfad|PfDd2_120057800
OG6_100231 	 Plasmodium falciparum 7G8 	 Peripheral 	 pfag|Pf7G8_120058300
OG6_100231 	 Plasmodium falciparum IT 	 Peripheral 	 pfai|PfIT_120057900
OG6_100231 	 Plasmodium falciparum 3D7 (old build 2015-06-18) 	 Core 	 pfal-old|PF3D7_1252600
OG6_100231 	 Plasmodium falciparum 3D7 	 Peripheral 	 pfal|PF3D7_1252600
OG6_100231 	 Plasmodium falciparum GA01 	 Peripheral 	 pfga|PfGA01_120058000
OG6_100231 	 Plasmodium falciparum GB4 	 Peripheral 	 pfgb|PfGB4_120057900
OG6_100231 	 Plasmodium falciparum GN01 	 Peripheral 	 pfgn|PfGN01_120058800
OG6_100231 	 Plasmodium falciparum HB3 	 Peripheral 	 pfhb|PfHB3_120057400
OG6_100231 	 Plasmodium falciparum KE01 	 Peripheral 	 pfke|PfKE01_120058000
OG6_100231 	 Plasmodium falciparum KH01 	 Peripheral 	 pfkh|PfKH01_120058700
OG6_100231 	 Plasmodium falciparum KH02 	 Peripheral 	 pfkt|PfKH02_120057300
OG6_100231 	 Plasmodium falciparum ML01 	 Peripheral 	 pfml|PfML01_120058600
OG6_100231 	 Plasmodium falciparum NF135.C10 	 Peripheral 	 pfnc|PfNF135_120057000
OG6_100231 	 Plasmodium falciparum NF54 	 Peripheral 	 pfnf|PfNF54_120056300
OG6_100231 	 Plasmodium falciparum NF166 	 Peripheral 	 pfng|PfNF166_120058100
OG6_100231 	 Plasmodium falciparum SD01 	 Peripheral 	 pfsd|PfSD01_120057300
OG6_100231 	 Plasmodium falciparum 7G8 2019 	 Peripheral 	 pfsg|Pf7G8-2_000401700
OG6_100231 	 Plasmodium falciparum SN01 	 Peripheral 	 pfsn|PfSN01_120058000
OG6_100231 	 Plasmodium falciparum TG01 	 Peripheral 	 pftg|PfTG01_120057600
OG6_100231 	 Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens) 	 Core 	 ppat|A0A2K1INR4
OG6_100231 	 Plasmodium praefalciparum strain G01 	 Peripheral 	 ppra|PPRFG01_1202800
OG6_100231 	 Plasmodium reichenowi G01 	 Peripheral 	 preg|PRG01_1255900
OG6_100231 	 Plasmodium reichenowi CDC 	 Peripheral 	 prei|PRCDC_1252000
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_1104870
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_1104780
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_1000190
OG6_100231 	 Plasmodium vinckei vinckei strain vinckei 	 Peripheral 	 pvin|YYE_04998
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_0502610
OG6_100231 	 Plasmodium vinckei Cameroon EL 	 Peripheral 	 pvce|PVSEL_1104730
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_1104640
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_0900120
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_01621
OG6_100231 	 Theileria orientalis Goon Nure 	 Peripheral 	 togn|MACK_000962
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_1145800
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_1400170
OG6_100231 	 Monosiga brevicollis (Choanoflagellate) 	 Core 	 mbre|A9UW09
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_1400140
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_1041700
OG6_100231 	 Plasmodium vinckei vinckei strain vinckei 	 Peripheral 	 pvin|YYE_04764
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_0100170
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_02903
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_0803440
OG6_100231 	 Plasmodium vinckei Cameroon EL 	 Peripheral 	 pvce|PVSEL_0100560
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_0100260
OG6_100231 	 Plasmodium vinckei vinckei strain vinckei 	 Peripheral 	 pvin|YYE_00005
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_0100340
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_04766
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_1300180
OG6_100231 	 Plasmodium gaboni strain SY75 	 Peripheral 	 pgas|PGSY75_1252600
OG6_100231 	 Globisporangium iwayamae DAOM BR242034 	 Peripheral 	 piwa|PIW_G003629
OG6_100231 	 Plasmodium praefalciparum strain G01 	 Peripheral 	 ppra|PPRFG01_0935800
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_0803660
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_0803570
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_1004660
OG6_100231 	 Plasmodium vinckei Cameroon EL 	 Peripheral 	 pvce|PVSEL_1004540
OG6_100231 	 Ustilago maydis 521 (old build 2015-02-18) 	 Core 	 umay-old|UMAG_00085
OG6_100231 	 Ustilago maydis 521 	 Peripheral 	 umay|UMAG_00085
OG6_100231 	 Plasmodium vinckei vinckei strain vinckei 	 Peripheral 	 pvin|YYE_04568
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_0200150
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_0200090
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF004042
OG6_100231 	 Klebsormidium nitens (Green alga) (Ulothrix nitens) 	 Core 	 knit|A0A1Y1IFL1
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_0900061
OG6_100231 	 Physeter macrocephalus (Sperm whale) (Physeter catodon) 	 Core 	 phma|A0A455AI59
OG6_100231 	 Phytophthora sojae strain P6497 	 Peripheral 	 psoj|PHYSODRAFT_555768
OG6_100231 	 Sporisorium reilianum SRZ2 	 Peripheral 	 srei|sr11420
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF002304
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF004031
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_02913
OG6_100231 	 Plasmodium yoelii yoelii 17X 	 Peripheral 	 pyoe|PY17X_0101900
OG6_100231 	 Plasmodium yoelii yoelii YM 	 Peripheral 	 pyoy|PYYM_0101300
OG6_100231 	 Plasmodium yoelii yoelii 17XNL 	 Peripheral 	 pyxn|PY06145
OG6_100231 	 Plasmodium yoelii yoelii 17XNL 2023 	 Peripheral 	 pyyx|Py17XNL_000104679
OG6_100231 	 Bos taurus breed Hereford 	 Peripheral 	 btau|ENSBTAG00000018248
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_0837400
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_0400205
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_0100080
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_0702310
OG6_100231 	 Plasmodium vinckei Cameroon EL 	 Peripheral 	 pvce|PVSEL_0702400
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_0702330
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_04062
OG6_100231 	 Eimeria maxima Weybridge 	 Peripheral 	 emax|EMWEY_00016970
OG6_100231 	 Phytophthora capsici LT1534 	 Peripheral 	 pclt|DVH05_026383
OG6_100231 	 Cytauxzoon felis strain Winnie 	 Peripheral 	 cfel|CF000597
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_0627400
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_1400210
OG6_100231 	 Plasmodium vinckei Cameroon EL 	 Peripheral 	 pvce|PVSEL_0800430
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_0800250
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_1400260
OG6_100231 	 Plasmodium vinckei vinckei strain vinckei 	 Peripheral 	 pvin|YYE_02242
OG6_100231 	 Plasmodium vinckei vinckei strain vinckei 	 Peripheral 	 pvin|YYE_03498
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_0800270
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_00020
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_02561
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_0600010
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_1004580
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_1400210
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_0100230
OG6_100231 	 Plasmodium vinckei Cameroon EL 	 Peripheral 	 pvce|PVSEL_0503730
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_0503760
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_0602570
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_05082
OG6_100231 	 Plasmodium adleri G01 	 Peripheral 	 padl|PADL01_0700900
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_0800300
OG6_100231 	 Plasmodium falciparum CD01 	 Peripheral 	 pfac|PfCD01_090041400
OG6_100231 	 Plasmodium falciparum Dd2 	 Peripheral 	 pfad|PfDd2_090042000
OG6_100231 	 Plasmodium falciparum 7G8 	 Peripheral 	 pfag|Pf7G8_090041800
OG6_100231 	 Plasmodium falciparum IT 	 Peripheral 	 pfai|PfIT_090041400
OG6_100231 	 Plasmodium falciparum 3D7 (old build 2015-06-18) 	 Core 	 pfal-old|PF3D7_0936700
OG6_100231 	 Plasmodium falciparum 3D7 	 Peripheral 	 pfal|PF3D7_0936700
OG6_100231 	 Plasmodium falciparum GN01 	 Peripheral 	 pfgn|PfGN01_090041900
OG6_100231 	 Plasmodium falciparum HB3 	 Peripheral 	 pfhb|PfHB3_000010700
OG6_100231 	 Plasmodium falciparum KH01 	 Peripheral 	 pfkh|PfKH01_090041100
OG6_100231 	 Plasmodium falciparum KH02 	 Peripheral 	 pfkt|PfKH02_090041700
OG6_100231 	 Plasmodium falciparum ML01 	 Peripheral 	 pfml|PfML01_090041500
OG6_100231 	 Plasmodium falciparum NF135.C10 	 Peripheral 	 pfnc|PfNF135_090040500
OG6_100231 	 Plasmodium falciparum NF54 	 Peripheral 	 pfnf|PfNF54_090042000
OG6_100231 	 Plasmodium falciparum NF166 	 Peripheral 	 pfng|PfNF166_090041000
OG6_100231 	 Plasmodium falciparum SD01 	 Peripheral 	 pfsd|PfSD01_090041900
OG6_100231 	 Plasmodium falciparum 7G8 2019 	 Peripheral 	 pfsg|Pf7G8-2_000284900
OG6_100231 	 Plasmodium falciparum SN01 	 Peripheral 	 pfsn|PfSN01_000006500
OG6_100231 	 Plasmodium falciparum TG01 	 Peripheral 	 pftg|PfTG01_090041300
OG6_100231 	 Plasmodium gaboni strain G01 	 Peripheral 	 pgab|PGABG01_0700800
OG6_100231 	 Plasmodium gaboni strain SY75 	 Peripheral 	 pgas|PGSY75_0702200
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_0502575
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_0800240
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_0703390
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_1004820
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_0900200
OG6_100231 	 Plasmodium yoelii yoelii 17XNL 	 Peripheral 	 pyxn|PY01235
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_0601700
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_1146100
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_0600160
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_1004620
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_1104650
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_1100060
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_01622
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_03838
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_1104790
OG6_100231 	 Plasmodium yoelii yoelii 17X 	 Peripheral 	 pyoe|PY17X_1001000
OG6_100231 	 Plasmodium yoelii yoelii YM 	 Peripheral 	 pyoy|PYYM_1001000
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_001620
OG6_100231 	 Kwoniella dejecticola CBS 10117 	 Peripheral 	 kdej|I303_03675
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_1100400
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_1100080
OG6_100231 	 Plasmodium vinckei vinckei strain vinckei 	 Peripheral 	 pvin|YYE_04003
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_0402110
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_00696
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_01153
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_0401970
OG6_100231 	 Theileria equi strain WA 	 Peripheral 	 tequ|BEWA_037940
OG6_100231 	 Plasmodium billcollinsi G01 	 Peripheral 	 pbil|PBILCG01_0938200
OG6_100231 	 Porospora cf. gigantea A 	 Peripheral 	 pcga|KVP18_001841
OG6_100231 	 Plasmodium chabaudi chabaudi 	 Peripheral 	 pcha|PCHAS_1402100
OG6_100231 	 Physcomitrium patens (Spreading-leaved earth moss) (Physcomitrella patens) 	 Core 	 ppat|A0A2K1KFB0
OG6_100231 	 Puccinia triticina 1-1 BBBD Race 1 	 Peripheral 	 ptri|PTTG_07117
OG6_100231 	 Plasmodium vinckei brucechwatti DA 	 Peripheral 	 pvbd|PVBDA_1104750
OG6_100231 	 Plasmodium vinckei Cameroon EL 	 Peripheral 	 pvce|PVSEL_0600200
OG6_100231 	 Plasmodium vinckei Cameroon EL 	 Peripheral 	 pvce|PVSEL_1104740
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_0600140
OG6_100231 	 Plasmodium vinckei lentum DE 	 Peripheral 	 pvld|PVLDE_1104900
OG6_100231 	 Eimeria mitis Houghton 	 Peripheral 	 emit|EMH_0074120
OG6_100231 	 Porospora cf. gigantea B 	 Peripheral 	 pcgb|KVP17_002411
OG6_100231 	 Plasmodium vinckei petteri CR 2020 	 Peripheral 	 pvcr|PVPCR_0402150
OG6_100231 	 Plasmodium vinckei vinckei strain vinckei 	 Peripheral 	 pvin|YYE_03164
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_0800070
OG6_100231 	 Vitrella brassicaformis CCMP3155 (old build 2014-05-15) 	 Core 	 vbra-old|Vbra_12269
OG6_100231 	 Vitrella brassicaformis CCMP3155 	 Peripheral 	 vbra|Vbra_12269
OG6_100231 	 Plasmodium falciparum GB4 	 Peripheral 	 pfgb|PfGB4_000010100
OG6_100231 	 Plasmodium vinckei Cameroon EL 	 Peripheral 	 pvce|PVSEL_0402090
OG6_100231 	 Plasmodium vinckei petteri strain CR 	 Peripheral 	 pvpc|YYG_04042
OG6_100231 	 Plasmodium vinckei vinckei CY 	 Peripheral 	 pvvc|PVVCY_0803450
OG6_100231 	 Theileria annulata strain Ankara (old build 2015-02-27) 	 Core 	 tann-old|TA02875
OG6_100231 	 Theileria annulata strain Ankara 	 Peripheral 	 tann|TA02875
OG6_100231 	 Cryptococcus cf. gattii MF34 	 Peripheral 	 ccfg|D1P53_006044
OG6_100231 	 Cryptococcus gattii VGII R265 	 Peripheral 	 cdeu|CNBG_0186
OG6_100231 	 Cryptococcus gattii CA1873 	 Peripheral 	 cgac|I314_05591
OG6_100231 	 Cryptococcus gattii EJB2 	 Peripheral 	 cgae|I306_05940
OG6_100231 	 Cryptococcus gattii VGIV IND107 	 Peripheral 	 cgai|I308_05231
OG6_100231 	 Cryptococcus gattii NT-10 	 Peripheral 	 cgan|I311_06719
OG6_100231 	 Cryptococcus gattii WM276 	 Peripheral 	 cgat|CGB_B4340C
OG6_100231 	 Cryptococcus neoformans var. grubii KN99 	 Peripheral 	 cnek|CKF44_03786
OG6_100231 	 Cryptococcus neoformans var. neoformans JEC21 (old build 2016-06-16) 	 Core 	 cneo-old|CNB02800
OG6_100231 	 Cryptococcus neoformans var. neoformans JEC21 	 Peripheral 	 cneo|CNB02800
OG6_100231 	 Cryptococcus neoformans var. neoformans B-3501A 	 Peripheral 	 cnep|CNBB2880
OG6_100231 	 Cryptococcus neoformans var. grubii H99 	 Peripheral 	 cneq|CNAG_03786
OG6_100231 	 Kwoniella heveanensis CBS 569 	 Peripheral 	 khev|I317_04887
OG6_100231 	 Kwoniella mangroviensis CBS 8507 	 Peripheral 	 kman|I203_05152
