smiles,true_label,predicted_probability_class_0,predicted_probability_class_1
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCN(c2ccncc2)CC1.O=C(O)C(F)(F)F,1,0.75038576,0.24961427
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)NC1CCCC1.O=C(O)C(F)(F)F,1,0.97007525,0.029924776
CC(C)(CC(=O)N1CCn2nc(C(F)(F)F)nc2C1)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,1,0.062452495,0.9375475
O=C([C@@H]1C[C@H](N2CCN(c3noc4ccccc34)CC2)CN1)N1CCC(F)(F)C1,1,0.69215524,0.30784476
N[C@@H]1CCCN(c2cc(NCCc3ccc(Cl)cc3Cl)n3nccc3n2)C1,0,0.21352416,0.78647584
Cc1ccnc(Nc2cc(N3CCNCC3)nc3ccnn23)c1,0,0.9957132,0.004286842
O=C([C@@H]1C[C@H](N2CCN(c3nc4ccncc4o3)CC2)CN1)N1CCC(F)(F)C1,1,0.97828126,0.021718752
O=C([C@@H]1C[C@H](N2CCN(c3nc4cnccc4o3)CC2)CN1)N1CCC(F)(F)C1,1,0.97828126,0.021718752
O=C([C@@H]1C[C@H](N2CCN(c3nc4cccnc4o3)CC2)CN1)N1CCC(F)(F)C1,1,0.97828126,0.021718752
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCOCC1.O=C(O)C(F)(F)F,1,0.99397486,0.0060251635
Cl.N[C@@H](CC(=O)N1CCCN(C(=O)c2cccc(C(=O)O)c2)CC1)Cc1cc(F)c(F)cc1F,1,0.98987997,0.010120056
Clc1ccc(CCNc2cc(N3CCNCC3)nc3ccnn23)c(Cl)c1,0,0.7709569,0.2290431
Fc1ccc(CNc2cc(N3CCNCC3)nc3ccnn23)c(F)c1,0,0.9225915,0.07740851
N[C@@H]1CCCN(c2cc(Nc3cc(Cl)ccn3)n3nccc3n2)C1,0,0.9997148,0.00028518875
N#C[C@@H]1C[C@H](N=[N+]=[N-])CN1C(=O)[C@@H](N)CCCCN(c1ccc2ccccc2c1)c1ccc2ccccc2c1,1,0.622553,0.37744698
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3cnc4ccccc4n3)C[C@@H]21,1,0.030480325,0.9695197
N#C[C@@H]1C[C@H](F)CN1C(=O)CN[C@H]1[C@@H]2CN(c3ncccn3)C[C@@H]21,1,0.056419194,0.9435808
O=C([C@@H]1C[C@H](NCc2ccccc2)CN1)N1Cc2ccccc2C1,1,0.9097408,0.0902592
N[C@@H](CCCCN(Cc1ccccc1)Cc1ccccc1)C(=O)N1Cc2ccccc2C1,1,0.052543223,0.9474568
N[C@@H](CCCCNc1ccc2ccccc2c1)C(=O)N1Cc2ccccc2C1,1,0.38771027,0.6122897
N[C@@H](CCCCN(c1ccc2ccccc2c1)c1ccc2ccccc2c1)C(=O)N1Cc2ccccc2C1,1,0.3898573,0.6101427
N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)N1Cc2ccccc2C1,1,0.98129004,0.018709937
O=C([C@@H]1C[C@H](Nc2ccc3ccccc3c2)CN1)N1Cc2ccccc2C1,1,0.30403817,0.69596183
Cc1noc(C(=O)C[C@H](N)C(=O)N2CC[C@H](F)C2)n1,0,0.23816097,0.76183903
N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)CN1CCCCC1=O,0,0.9661157,0.0338843
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCCC(=O)N1Cc2ccccc2C1,1,0.16569328,0.8343067
N[C@@H](CCC(=O)N1Cc2ccccc2C1)C(=O)N1CCSC1,0,0.29128057,0.70871943
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCc2nc(-c3ccc(F)cc3)sc2C1.O=C(O)C(F)(F)F,1,0.6847506,0.31524938
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)N1CCc2ccsc2C1.O=C(O)C(F)(F)F,1,0.11058551,0.8894145
N[C@@H](Cc1c[nH]cn1)C(=O)N1CCCC1,0,0.037813306,0.9621867
N[C@H](Cc1cc(F)ccc1F)c1ccc(Br)cc1,0,0.9984975,0.0015025
Cc1noc(C(=O)C[C@H](N)Cc2cc(F)ccc2F)n1,0,0.82529867,0.17470133
C[C@@H]1C(=O)NCCCN1C(=O)C[C@H](N)CN1CCCCC1=O,0,0.13067782,0.8693222
N[C@@H](CC(=O)NC1(c2ccccc2)CCS(=O)(=O)CC1)Cc1ccccc1F,0,0.99405855,0.005941455
N[C@@H](CCCCNC(=O)OCc1ccccc1)C(=O)N1CCCc2ccccc21,0,0.98929197,0.010708043
CC(C)(CC(=O)N1CCc2ccsc2C1)[C@H](N)C(=O)N1CCC[C@H]1C#N.O=C(O)C(F)(F)F,1,0.18232173,0.8176783
N#Cc1cccnc1N1CCN([C@@H]2CN[C@H](C(=O)N3CCC(F)(F)C3)C2)CC1,1,0.12635428,0.8736457
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CCC(=O)Nc1ccccc1.O=C(O)C(F)(F)F,1,0.91694844,0.08305158
O=C([C@@H]1C[C@H](N2CCN(c3nc4ccccc4o3)CC2)CN1)N1CCC(F)(F)C1,1,0.69215524,0.30784476
CCOC(=O)N1CCN(C(=O)CC[C@H](N)C(=O)N2CCC[C@H]2C#N)CC1.O=C(O)C(F)(F)F,1,0.78146833,0.21853168
N#C[C@@H]1C[C@H](N=[N+]=[N-])CN1C(=O)[C@@H](N)CCCCN(c1cccc2ccccc12)c1cccc2ccccc12,1,0.622553,0.37744698
N[C@@H](CCCCNCc1ccccc1)C(=O)N1Cc2ccccc2C1,1,0.93264425,0.06735574
N#C[C@@H]1CCCN1C(=O)[C@@H](N)CC(=O)N1Cc2ccccc2C1,1,0.08550984,0.91449016
O=C([C@@H]1C[C@H](Nc2cccc3ccccc23)CN1)N1Cc2ccccc2C1,1,0.30403817,0.69596183
Cl.N[C@@H](CC(=O)N1CCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,0,0.96916866,0.03083133
N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1ccccc1)Cc1ccccc1F,1,0.5536836,0.44631642
Cl.N[C@@H](CC(=O)N1CCCCCN1C(=O)c1ccccc1)Cc1cc(F)c(F)cc1F,0,0.99179155,0.008208459
N[C@H]1Cn2c(nc3ccncc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0,0.9863604,0.013639613
N[C@@H](CC(=O)N1CCC[C@H]1COCC1CC1)Cc1cc(F)c(F)cc1F,1,0.17475063,0.8252494
CN(C)C(=O)[C@@H](c1ccc(-c2ccc(-[n+]3ccccc3)cc2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C([O-])C(F)(F)F,0,0.7397764,0.26022366
C[C@@H](c1ccc(C(=O)[n+]2ccc[nH]2)cc1)[C@H](N)C(=O)N1CC[C@H](F)C1.O=C([O-])C(F)(F)F,0,0.9232442,0.07675583
N[C@@H](CC(=O)N1CCC[C@H]1COc1ccnc(C(F)(F)F)n1)Cc1cc(F)c(F)cc1F,1,0.06518835,0.93481165
N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C1CCCC1)Cc1cc(F)c(F)cc1F,1,0.5511495,0.44885048
N[C@@H](CC(=O)N1CCC[C@H]1CN(C1CC1)S(=O)(=O)C(F)(F)F)Cc1cc(F)c(F)cc1F,1,0.9195031,0.0804969
N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)C1CC1)Cc1cccc(Cl)c1,1,0.33477324,0.66522676
N[C@H]1Cn2c(nc3cccnc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0,0.9863604,0.013639613
N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)c1ccccc1)Cc1cccc(Cl)c1,1,0.6532581,0.3467419
N[C@H]1Cn2c(nc3ncccc32)C[C@@H]1c1cc(F)c(F)cc1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,0,0.9863604,0.013639613
N[C@@H](CC(=O)N1CCC[C@H]1CNc1ccc(C(F)(F)F)nc1)Cc1cc(F)c(F)cc1F,1,0.049675107,0.9503249
N[C@@H](CC(=O)N1CCC[C@H]1CNS(=O)(=O)C1CC1)Cc1cc(F)c(F)cc1F,1,0.050415695,0.9495843
N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C1CCC1)Cc1cc(F)c(F)cc1F,1,0.7290336,0.27096644
CC1(c2nc([C@@H]3CCCN3C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)no2)COC1,0,0.94803715,0.051962864
CC(C)(C)c1noc([C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)n1,0,0.939705,0.06029498
N[C@@H](CC(=O)N1CCC[C@H]1c1nc(N2CCCC2)no1)Cc1cc(F)c(F)cc1F,0,0.8056939,0.19430609
N[C@@H](CC(=O)N1CCC[C@H]1c1nc(-c2cnccn2)no1)Cc1cc(F)c(F)cc1F,1,0.81918603,0.18081395
N[C@@H](CC(=O)N1CCC[C@H]1c1nc(CC2CC2)no1)Cc1cc(F)c(F)cc1F,0,0.28943378,0.7105662
N[C@@H](CC(=O)N1CCC[C@H]1c1nc(-c2ncccn2)no1)Cc1cc(F)c(F)cc1F,0,0.8719953,0.12800471
N[C@@H](CC(=O)N1CCC[C@H]1c1nc(N2CCOCC2)no1)Cc1cc(F)c(F)cc1F,0,0.86201155,0.13798845
N#Cc1ccc(NCCNCC(=O)N2CCC[C@H]2C#N)nc1,1,0.3560142,0.6439858
N#C[C@@H]1CCCN1C(=O)[C@@H](N)C1CCCC1,1,0.25407463,0.74592537
